Категория;Наименование товара;Стоимость, руб
Колеус;Цветы Колеус Визард Коралловый Восход/Сем Алт/цп 5 шт.;49
Колеус;Цветы Колеус Визард Красный бархат/Сем Алт/цп 5 шт.;49
Колеус;Цветы Колеус Визард Магический Нефрит/Сем Алт/цп 5 шт.;49
Колеус;Цветы Колеус Визард Мозаика/Сем Алт/цп 5 шт.;49
Колеус;Цветы Колеус Визард Скарлет/Сем Алт/цп 5 шт.;49
Колеус;Цветы Колеус Черный Дракон/Сем Алт/цп 5 шт.;49
Нолина,Фатсия;Цветы Нолина Бутылочное дерево/Сем Алт/цп 3 шт.;64
Пассифлора;Цветы Пассифлора Синяя звезда/Сем Алт/цп 5 шт.;83
Пеларгония;Цветы Пеларгония Алена F1 зональная тёмно-красная/Сем Алт/цп 3 шт. НОВИНКА;101
Пеларгония;Цветы Пеларгония Бланка F1 зональная белая/Сем Алт/цп 3 шт. НОВИНКА;101
Пеларгония;Цветы Пеларгония Власта F1 зональная красная с белым/Сем Алт/цп 3 шт. НОВИНКА;101
Пеларгония;Цветы Пеларгония Горизонт F1 Виолет зональная/Сем Алт/цп 4 шт.;161
Пеларгония;Цветы Пеларгония Горизонт F1 Дип Ред зональная/Сем Алт/цп 4 шт.;161
Пеларгония;Цветы Пеларгония Горизонт F1 Оранж зональная/Сем Алт/цп 4 шт.;158
Пеларгония;Цветы Пеларгония Горизонт F1 Пьюр Вайт зональная/Сем Алт/цп 3 шт.;154
Пеларгония;Цветы Пеларгония Горизонт F1 Пьюр Вайт зональная/Сем Алт/цп 4 шт.;161
Пеларгония;Цветы Пеларгония Дансер F2 Вайт зональная/Сем Алт/цп 3 шт.;94
Пеларгония;Цветы Пеларгония Дансер F2 Дип Роуз зональная/Сем Алт/цп 3 шт.;94
Пеларгония;Цветы Пеларгония Дансер F2 Оранж зональная/Сем Алт/цп 3 шт.;94
Пеларгония;Цветы Пеларгония Дансер F2 Ред зональная/Сем Алт/цп 3 шт.;94
Пеларгония;Цветы Пеларгония Дансер F2 Ред зональная/Сем Алт/цп 4 шт.;101
Пеларгония;Цветы Пеларгония Дансер F2 Салмон зональная/Сем Алт/цп 3 шт.;94
Пеларгония;Цветы Пеларгония Дансер F2 Салмон зональная/Сем Алт/цп 4 шт.;101
Пеларгония;Цветы Пеларгония Дивас F1 Пикоти Ред зональная/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Дивас F1 Распберри Риппл зональная/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Луция F1 зональная оранжевая/Сем Алт/цп 3 шт. НОВИНКА;101
Пеларгония;Цветы Пеларгония Нано F1 Белая/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Нано F1 Розовая/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Нано F1 Скарлет/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Нано F1 Смесь/Сем Алт/цп 3 шт.;161
Пеларгония;Цветы Пеларгония Рич Аут F1 Лайт Парпл плющелистная/Сем Алт/цп 3 шт. Ампельные шедевры НОВИНКА;251
Пеларгония;Цветы Пеларгония Рич Аут F1 Ред плющелистная/Сем Алт/цп 3 шт. Ампельные шедевры НОВИНКА;251
Примула;Цветы Примула Крупноцветковая смесь/Сем Алт/цп 0,02 гр. многолетник;64
Торения;Цветы Торения Каваи Блю Вайт/Сем Алт/цп 5 шт.;71
Торения;Цветы Торения Каваи Бургунди/Сем Алт/цп 5 шт.;71
Торения;Цветы Торения Каваи Воздушный поцелуй смесь/Сем Алт/цп 5 шт;71
Торения;Цветы Торения Каваи Лемон Дроп/Сем Алт/цп 5 шт.;71
Цикламен;Цветы Цикламен Аполлон махровый/Сем Алт/цп 3 шт.;71
Цикламен;Цветы Цикламен Бригитта мини /Сем Алт/цп 3 шт.;71
Цикламен;Цветы Цикламен Орфеус махровый/Сем Алт/цп 3 шт.;71
Цикламен;Цветы Цикламен Розмари мини/Сем Алт/цп 3 шт. НОВИНКА;71
Эустома;Цветы Эустома ABC F1 Блю Рим махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома ABC F1 Грин махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома ABC F1 Желтая махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома ABC F1 Мисти Пинк махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома ABC F1 Пурпурная махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома ABC F1 Розовая махровая/Сем Алт/цп 5 шт.;71
Эустома;Цветы Эустома Мариачи F1 Карминная/Сем Алт/цп 3 шт.;101
Эустома;Цветы Эустома Мариачи F1 Лайм Грин/Сем Алт/цп 5 шт.;101
Эустома;Цветы Эустома Мариачи F1 Мисти Блю/Сем Алт/цп 3 шт.;101
Эустома;Цветы Эустома Мариачи F1 Мисти Блю/Сем Алт/цп 5 шт.;101
Эустома;Цветы Эустома Мариачи F1 Мисти Пинк/Сем Алт/цп 5 шт.;94
Эустома;Цветы Эустома Мариачи F1 Пикоти Розовая/Сем Алт/цп 3 шт.;94
Эустома;Цветы Эустома Мариачи F1 Пикоти Розовая/Сем Алт/цп 5 шт.;101
Эустома;Цветы Эустома Мариачи F1 Розовая/Сем Алт/цп 5 шт. НОВИНКА;101
Эустома;Цветы Эустома Мариачи F1 Синяя/Сем Алт/цп 5 шт.;101
Эустома;Цветы Эустома Сапфир F1 Белая /Сем Алт/цп 5 шт. низкорослая;71
Эустома;Цветы Эустома Сапфир F1 Блю Чип/Сем Алт/цп 5 шт. низкорослая;71
Эустома;Цветы Эустома Сапфир F1 Блю/Сем Алт/цп 5 шт. низкорослая НОВИНКА;71
Эустома;Цветы Эустома Флорида F1 Блю/Сем Алт/цп 5 шт. низкорослая НОВИНКА;86
Аквилегия;Цветы Аквилегия Маккана Гигант/Сем Алт/цп 0,1 гр. многолетник;34
Аквилегия;Цветы Аквилегия Махровые Гиганты Смесь/Сем Алт/цп 0,05 гр. многолетник;41
Аквилегия;Цветы Аквилегия Махровые Гиганты Смесь/Сем Алт/цп 0,1 гр. многолетник;51
Алиссум (многолетник);Цветы Алиссум Золотая Россыпь/Сем Алт/цп 0,05 гр. многолетник Ароматы ночи;29
Алиссум (многолетник);Цветы Алиссум Золотой Ковер/Сем Алт/цп 0,05 гр. многолетник Альпийская горка;29
Виола,Анютины глазки,фиалка;Цветы Виола Бамбини/Сем Алт/цп 0,05 гр. Альпийская горка;29
Виола,Анютины глазки,фиалка;Цветы Виола Вельвет смесь/Сем Алт/цп 0,05 гр.;34
Виола,Анютины глазки,фиалка;Цветы Виола Карнавал смесь/Сем Алт/цп 0,05 гр. Ваш яркий балкон;29
Виола,Анютины глазки,фиалка;Цветы Виола Красная Вишня/Сем Алт/цп 0,05 гр. Ваш яркий балкон;31
Виола,Анютины глазки,фиалка;Цветы Виола Красная Шапочка/Сем Алт/цп 0,1 гр.;35
Виола,Анютины глазки,фиалка;Цветы Виола Красный Кардинал/Сем Алт/цп 0,1 гр.;37
Виола,Анютины глазки,фиалка;Цветы Виола Крылья Бабочки/Сем Алт/цп 0,1 гр. Ваш яркий балкон;37
Виола,Анютины глазки,фиалка;Цветы Виола Кул Вейв F1 Бело-фиолетовая ампельная/Сем Алт/цп 3 шт. Ампельные Шедевры;131
Виола,Анютины глазки,фиалка;Цветы Виола Кул Вейв F1 Клубничный бум ампельная/Сем Алт/цп 3 шт. Ампельные Шедевры НОВИНКА;131
Виола,Анютины глазки,фиалка;Цветы Виола Кул Вейв F1 Морфо ампельная/Сем Алт/цп 3 шт. Ампельные Шедевры НОВИНКА;131
Виола,Анютины глазки,фиалка;Цветы Виола Кул Вейв F1 Пурпурная ампельная/Сем Алт/цп 3 шт. Ампельные Шедевры;131
Виола,Анютины глазки,фиалка;Цветы Виола Кэтс Плюс F1 Блю энд Еллоу/Сем Алт/цп 4 шт. НОВИНКА;64
Виола,Анютины глазки,фиалка;Цветы Виола Кэтс Плюс F1 Марина/Сем Алт/цп 4 шт. НОВИНКА;64
Виола,Анютины глазки,фиалка;Цветы Виола Кэтс Плюс F1 Парпл энд Вайт/Сем Алт/цп 4 шт. НОВИНКА;64
Виола,Анютины глазки,фиалка;Цветы Виола Лаура/Сем Алт/цп 0,1 гр. Ваш яркий балкон;36
Виола,Анютины глазки,фиалка;Цветы Виола Махровые узоры F1 Бургунди/Сем Алт/цп 5 шт.;71
Виола,Анютины глазки,фиалка;Цветы Виола Махровые узоры F1 Малиновая/Сем Алт/цп 5 шт.;72
Виола,Анютины глазки,фиалка;Цветы Виола Махровые узоры F1 Синяя/Сем Алт/цп 5 шт.;71
Виола,Анютины глазки,фиалка;Цветы Виола Пауэр F1 Пламя/Сем Алт/цп 4 шт. Низкорослые гиганты;64
Виола,Анютины глазки,фиалка;Цветы Виола Пауэр F1 Ягодное чудо/Сем Алт/цп 5 шт. Низкорослые гиганты;69
Виола,Анютины глазки,фиалка;Цветы Виола Пауэр Пламя F1/Сем Алт/цп 5 шт. Низкорослые гиганты;80
Виола,Анютины глазки,фиалка;Цветы Виола Прыгающий Джонни/Сем Алт/цп 0,1 гр.;36
Виола,Анютины глазки,фиалка;Цветы Виола Рейнголд/Сем Алт/цп 0,1 гр.;32
Виола,Анютины глазки,фиалка;Цветы Виола Рококо Смесь/Сем Алт/цп 0,05 гр. Ваш яркий балкон;29
Виола,Анютины глазки,фиалка;Цветы Виола Рококо Смесь/Сем Алт/цп 0,1 гр. Ваш яркий балкон;36
Виола,Анютины глазки,фиалка;Цветы Виола Ромео и Джульетта/Сем Алт/цп 0,05 гр.;36
Виола,Анютины глазки,фиалка;Цветы Виола Смесь Окрасок/Сем Алт/цп 0,1 гр. Ваш яркий балкон;39
